l,k,JR,JR Duration,EJR,EJR Duration
1,1,1,0.01696467399597168,1,0.00800633430480957
1,2,1,0.003075838088989258,1,0.016225337982177734
1,3,1,0.017004013061523438,1,0.01644158363342285
1,4,1,0.0,1,0.03881549835205078
1,5,1,0.01149892807006836,1,0.03300809860229492
1,6,1,0.0,1,0.05058789253234863
1,7,1,0.015954971313476562,1,0.032242536544799805
1,8,1,0.0,1,0.034297943115234375
1,9,1,0.022278308868408203,1,0.03127431869506836
1,10,1,0.0,1,0.04684329032897949
2,1,1,0.009026288986206055,1,0.007013797760009766
2,2,1,0.0,1,0.01870441436767578
2,3,1,0.006188631057739258,1,0.00904393196105957
2,4,1,0.0,1,0.016460180282592773
2,5,1,0.0,1,0.016844511032104492
2,6,1,0.016553401947021484,1,0.06703901290893555
2,7,1,0.015011072158813477,1,0.07421183586120605
2,8,1,0.010466814041137695,1,0.08981156349182129
2,9,1,0.010096073150634766,1,0.10494494438171387
2,10,1,0.012072563171386719,1,0.147080659866333
3,1,1,0.0016777515411376953,1,0.0
3,2,1,0.01672983169555664,1,0.0
3,3,1,0.01667499542236328,1,0.0
3,4,1,0.02187323570251465,1,0.0
3,5,1,0.011511564254760742,1,0.00652003288269043
3,6,1,0.015773534774780273,1,0.006999015808105469
3,7,1,0.003870248794555664,1,0.0
3,8,1,0.016594886779785156,1,0.08057856559753418
3,9,1,0.0021626949310302734,1,0.11639857292175293
3,10,1,0.0,1,0.18338394165039062
4,1,1,0.016731739044189453,1,0.0
4,2,1,0.01646256446838379,1,0.0
4,3,1,0.016924619674682617,1,0.0
4,4,1,0.016794919967651367,1,0.007010459899902344
4,5,1,0.010826349258422852,1,0.00596165657043457
4,6,1,0.00937199592590332,1,0.0
4,7,1,0.0017042160034179688,1,0.0
4,8,1,0.017496824264526367,1,0.0
4,9,1,0.015567779541015625,1,0.0
4,10,1,0.016638517379760742,1,0.0
5,1,1,0.021760225296020508,1,0.011154890060424805
5,2,1,0.0006375312805175781,1,0.0
5,3,1,0.016593456268310547,1,0.0
5,4,1,0.016659259796142578,1,0.0
5,5,1,0.016665220260620117,1,0.0
5,6,1,0.01696300506591797,1,0.0
5,7,1,0.019179821014404297,1,0.006999969482421875
5,8,1,0.008290529251098633,1,0.003631114959716797
5,9,1,0.011609792709350586,1,0.0
5,10,1,0.016585826873779297,1,0.0
6,1,1,0.0,1,0.016675949096679688
6,2,1,0.0,1,0.01656055450439453
6,3,1,0.020598888397216797,1,0.009000539779663086
6,4,1,0.008764266967773438,1,0.0
6,5,1,0.01190185546875,1,0.015022516250610352
6,6,1,0.018143177032470703,1,0.0
6,7,1,0.01678299903869629,1,0.0
6,8,1,0.018391132354736328,1,0.006998777389526367
6,9,1,0.00807952880859375,1,0.0
6,10,1,0.019933462142944336,1,0.0026197433471679688
7,1,1,0.010581493377685547,1,0.016909360885620117
7,2,1,0.01652812957763672,1,0.007020235061645508
7,3,1,0.01539301872253418,1,0.010788202285766602
7,4,1,0.0,1,0.018067359924316406
7,5,1,0.006269693374633789,1,0.008907556533813477
7,6,1,0.0,1,0.016770601272583008
7,7,1,0.0,1,0.016789674758911133
7,8,1,0.0,1,0.020348310470581055
7,9,1,0.007997274398803711,1,0.0050067901611328125
7,10,1,0.0,1,0.016648530960083008
8,1,1,0.0,1,0.0159304141998291
8,2,1,0.008110523223876953,1,0.0
8,3,1,0.0009419918060302734,1,0.016187667846679688
8,4,1,0.0,1,0.01747298240661621
8,5,1,0.008962869644165039,1,0.0070340633392333984
8,6,1,0.0,1,0.01680779457092285
8,7,1,0.0,1,0.01677989959716797
8,8,1,0.0,1,0.021350383758544922
8,9,1,0.0,1,0.011734247207641602
8,10,1,0.020364046096801758,1,0.007987499237060547
9,1,1,0.005105495452880859,1,0.0
9,2,1,0.017203569412231445,1,0.0
9,3,1,0.01623249053955078,1,0.0
9,4,1,0.02110433578491211,1,0.0070095062255859375
9,5,1,0.007991552352905273,1,0.0
9,6,1,0.016466856002807617,1,0.0069997310638427734
9,7,1,0.006873607635498047,1,0.0
9,8,1,0.016437053680419922,1,0.0
9,9,1,0.0,1,0.016785383224487305
9,10,1,0.020191192626953125,1,0.004592418670654297
10,1,1,0.008818626403808594,1,0.007513523101806641
10,2,1,0.01373291015625,1,0.006997585296630859
10,3,1,0.004859209060668945,1,0.0
10,4,1,0.016602039337158203,1,0.0
10,5,1,0.016768217086791992,1,0.0
10,6,1,0.01678180694580078,1,0.0
10,7,1,0.021648406982421875,1,0.0
10,8,1,0.015409231185913086,1,0.006005764007568359
10,9,1,0.00576472282409668,1,0.0
10,10,1,0.016688823699951172,1,0.0
